codigo_ocorrencia1,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,Dia,Mes,Ano
49157,INCIDENTE GRAVE,ERECHIM,RS,SSER,28/06/2013,15:25:00,28,06,2013
48894,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,29/06/2013,16:30:00,29,06,2013
48895,INCIDENTE,SALVADOR,BA,SBSV,29/06/2013,19:00:00,29,06,2013
49258,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,01/07/2013,23:49:00,01,07,2013
49274,INCIDENTE,LONDRINA,PR,SBLO,02/07/2013,23:00:00,02,07,2013
49262,INCIDENTE,TEFÉ,AM,SBTF,03/07/2013,11:46:00,03,07,2013
49263,INCIDENTE,MANICORÉ,AM,SBMY,03/07/2013,14:51:00,03,07,2013
49264,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,03/07/2013,18:34:00,03,07,2013
49271,INCIDENTE,MARABÁ,PA,SBMA,03/07/2013,11:15:00,03,07,2013
49272,INCIDENTE,PORTO ALEGRE,RS,****,03/07/2013,08:30:00,03,07,2013
49053,ACIDENTE,CORUMBÁ DE GOIÁS,GO,****,04/07/2013,14:30:00,04,07,2013
49124,ACIDENTE,BAURU,SP,SBBU,04/07/2013,12:40:00,04,07,2013
49255,INCIDENTE,MACAÉ,RJ,****,04/07/2013,12:57:00,04,07,2013
49123,ACIDENTE,CURITIBA,PR,****,05/07/2013,15:10:00,05,07,2013
49155,ACIDENTE,UBATUBA,SP,SDUB,05/07/2013,20:15:00,05,07,2013
49252,INCIDENTE,JUNDIAÍ,SP,SBJD,05/07/2013,18:40:00,05,07,2013
49117,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,06/07/2013,15:25:00,06,07,2013
49121,ACIDENTE,FORMOSA,GO,SWFR,06/07/2013,16:35:00,06,07,2013
49254,INCIDENTE,PIRASSUNUNGA,SP,SDPY,06/07/2013,19:00:00,06,07,2013
49125,ACIDENTE,ICÉM,SP,****,07/07/2013,15:30:00,07,07,2013
49267,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,07/07/2013,18:50:00,07,07,2013
49122,ACIDENTE,ELDORADO DO SUL,RS,SIXE,09/07/2013,14:32:00,09,07,2013
49269,INCIDENTE,PORTO VELHO,RO,****,10/07/2013,20:33:00,10,07,2013
49289,INCIDENTE,SÃO PAULO,SP,SBMT,11/07/2013,17:15:00,11,07,2013
49288,INCIDENTE,BELO HORIZONTE,MG,SBBH,13/07/2013,17:58:00,13,07,2013
49292,INCIDENTE,MANAUS,AM,SBEG,13/07/2013,20:00:00,13,07,2013
52958,ACIDENTE,PAULÍNIA,SP,****,13/07/2013,17:36:00,13,07,2013
49286,INCIDENTE,RIO DE JANEIRO,RJ,****,14/07/2013,20:08:00,14,07,2013
49116,ACIDENTE,MANAUS,AM,SBEG,16/07/2013,10:22:00,16,07,2013
49279,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,16/07/2013,15:19:00,16,07,2013
49280,INCIDENTE,CONFINS,MG,SBCF,17/07/2013,14:10:00,17,07,2013
49281,INCIDENTE,CONFINS,MG,SBCF,17/07/2013,22:59:00,17,07,2013
49536,INCIDENTE,ELDORADO DO SUL,RS,SIXE,17/07/2013,19:09:00,17,07,2013
49533,INCIDENTE,CANELA,RS,SSCN,18/07/2013,13:35:00,18,07,2013
49119,ACIDENTE,TANGARÁ DA SERRA,MT,SWTS,19/07/2013,20:30:00,19,07,2013
49120,ACIDENTE,BONITO,MS,****,19/07/2013,15:30:00,19,07,2013
49294,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,19/07/2013,07:25:00,19,07,2013
49537,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,20/07/2013,15:40:00,20,07,2013
49693,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,20/07/2013,18:40:00,20,07,2013
49282,INCIDENTE,FONTE BOA,AM,SWOB,21/07/2013,19:05:00,21,07,2013
49532,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,21/07/2013,19:26:00,21,07,2013
49694,INCIDENTE,BELO HORIZONTE,MG,SBBH,21/07/2013,18:28:00,21,07,2013
49283,INCIDENTE,SALVADOR,BA,****,23/07/2013,21:43:00,23,07,2013
49284,INCIDENTE,ILHÉUS,BA,SBIL,23/07/2013,22:10:00,23,07,2013
49285,INCIDENTE,CAMPINAS,SP,SBKP,24/07/2013,03:30:00,24,07,2013
49118,ACIDENTE,PIUM,TO,****,25/07/2013,18:50:00,25,07,2013
49154,ACIDENTE,NOVA INDEPENDÊNCIA,SP,****,25/07/2013,20:00:00,25,07,2013
49261,INCIDENTE,SOROCABA,SP,****,25/07/2013,08:40:00,25,07,2013
49156,ACIDENTE,CASTRO,PR,SSQT,26/07/2013,18:25:00,26,07,2013
49158,INCIDENTE GRAVE,SALVADOR,BA,SBSV,26/07/2013,22:00:00,26,07,2013
49152,ACIDENTE,JUIZ DE FORA,MG,SBJF,27/07/2013,13:20:00,27,07,2013
49695,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,28/07/2013,17:00:00,28,07,2013
49295,INCIDENTE,MARINGÁ,PR,****,30/07/2013,17:07:00,30,07,2013
49696,INCIDENTE,MIGUELÓPOLIS,SP,****,30/07/2013,13:30:00,30,07,2013
49194,ACIDENTE,SÃO PAULO,SP,****,31/07/2013,20:15:00,31,07,2013
49697,INCIDENTE,MARABÁ,PA,SBMA,31/07/2013,11:20:00,31,07,2013
49698,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBFS,31/07/2013,14:05:00,31,07,2013
50532,INCIDENTE,GUARAPARI,ES,SNGA,02/08/2013,14:00:00,02,08,2013
49233,ACIDENTE,JUNDIAÍ,SP,SBJD,03/08/2013,15:24:00,03,08,2013
49699,INCIDENTE,LONDRINA,PR,SBLO,03/08/2013,20:36:00,03,08,2013
49237,ACIDENTE,PARAGOMINAS,PA,****,04/08/2013,22:30:00,04,08,2013
49516,INCIDENTE,ALTAMIRA,PA,SBHT,05/08/2013,13:56:00,05,08,2013
49476,ACIDENTE,HERCULÂNDIA,SP,****,06/08/2013,21:40:00,06,08,2013
49513,INCIDENTE GRAVE,BANANEIRAS,PB,****,06/08/2013,09:45:00,06,08,2013
49517,INCIDENTE,BRASÍLIA,DF,SBBR,06/08/2013,07:30:00,06,08,2013
49518,INCIDENTE,JATAIZINHO,PR,****,06/08/2013,20:29:00,06,08,2013
49519,INCIDENTE,SALVADOR,BA,****,06/08/2013,04:59:00,06,08,2013
49475,ACIDENTE,LONDRINA,PR,SBLO,07/08/2013,16:15:00,07,08,2013
49511,INCIDENTE GRAVE,MACAÉ,RJ,SBME,07/08/2013,12:25:00,07,08,2013
78818,ACIDENTE,PORTO BELO,SC,****,07/08/2013,17:30:00,07,08,2013
49479,ACIDENTE,JALES,SP,SDJL,08/08/2013,20:45:00,08,08,2013
49520,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,10/08/2013,15:50:00,10,08,2013
49521,INCIDENTE,TERESINA,PI,****,11/08/2013,19:24:00,11,08,2013
49522,INCIDENTE,CAMPO GRANDE,MS,SBCG,14/08/2013,01:18:00,14,08,2013
49523,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,14/08/2013,13:30:00,14,08,2013
49539,INCIDENTE,MANAUS,AM,SBEG,14/08/2013,09:25:00,14,08,2013
49451,ACIDENTE,LUZIÂNIA,GO,SWUZ,15/08/2013,11:00:00,15,08,2013
49524,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,16/08/2013,19:30:00,16,08,2013
49478,ACIDENTE,JUNDIAÍ,SP,SBJD,17/08/2013,12:15:00,17,08,2013
49525,INCIDENTE,JUNDIAÍ,SP,SBJD,17/08/2013,06:30:00,17,08,2013
49527,INCIDENTE,JUNDIAÍ,SP,SBJD,17/08/2013,11:30:00,17,08,2013
49493,INCIDENTE GRAVE,RIBEIRÃO PRETO,SP,SBRP,18/08/2013,19:04:00,18,08,2013
49528,INCIDENTE,MANAUS,AM,SBEG,18/08/2013,19:25:00,18,08,2013
49473,ACIDENTE,GOIÂNIA,GO,****,19/08/2013,19:00:00,19,08,2013
50152,INCIDENTE,ANDRADINA,SP,SDDN,19/08/2013,12:00:00,19,08,2013
49529,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,20/08/2013,20:00:00,20,08,2013
49454,ACIDENTE,SÃO PAULO,SP,SBMT,21/08/2013,13:40:00,21,08,2013
49472,ACIDENTE,PORTO BELO,SC,SDEN,21/08/2013,14:45:00,21,08,2013
49591,ACIDENTE,PATOS DE MINAS,MG,****,22/08/2013,14:26:00,22,08,2013
49644,INCIDENTE,COSMÓPOLIS,SP,****,23/08/2013,16:33:00,23,08,2013
49752,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/08/2013,21:47:00,23,08,2013
49538,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,25/08/2013,22:50:00,25,08,2013
49494,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,26/08/2013,18:00:00,26,08,2013
49834,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,28/08/2013,23:30:00,28,08,2013
49592,ACIDENTE,IGUATEMI,MS,****,29/08/2013,20:00:00,29,08,2013
49593,ACIDENTE,MATÕES DO NORTE,MA,****,30/08/2013,15:55:00,30,08,2013
49700,INCIDENTE,ELDORADO DO SUL,RS,****,30/08/2013,19:00:00,30,08,2013
49617,INCIDENTE GRAVE,CACHOEIRO DE ITAPEMIRIM,ES,SNKI,31/08/2013,13:00:00,31,08,2013
49618,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,31/08/2013,12:21:00,31,08,2013
49619,INCIDENTE GRAVE,CARAZINHO,RS,SSKZ,31/08/2013,15:10:00,31,08,2013
49594,ACIDENTE,SIMPLÍCIO MENDES,PI,****,01/09/2013,09:32:00,01,09,2013
49621,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,01/09/2013,17:08:00,01,09,2013
49702,INCIDENTE,PIRAÍ DO SUL,PR,****,01/09/2013,18:30:00,01,09,2013
49703,INCIDENTE,LONDRINA,PR,SBLO,01/09/2013,17:58:00,01,09,2013
49474,ACIDENTE,ÁGUAS INTERNACIONAIS,***,****,02/09/2013,02:54:00,02,09,2013
49611,ACIDENTE,BELÉM,PA,****,03/09/2013,17:45:00,03,09,2013
49632,INCIDENTE,VILA VELHA,ES,SIVU,04/09/2013,13:30:00,04,09,2013
53104,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,04/09/2013,17:44:00,04,09,2013
49612,ACIDENTE,CARAZINHO,RS,SSKZ,05/09/2013,20:20:00,05,09,2013
49614,ACIDENTE,LEME,SP,SDLL,05/09/2013,14:40:00,05,09,2013
49634,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,06/09/2013,14:05:00,06,09,2013
49635,INCIDENTE,MANAUS,AM,SBEG,06/09/2013,03:06:00,06,09,2013
49636,INCIDENTE,GOIÂNIA,GO,SBGO,06/09/2013,13:10:00,06,09,2013
49620,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,08/09/2013,18:00:00,08,09,2013
49623,INCIDENTE,CAMPINAS,SP,****,08/09/2013,23:49:00,08,09,2013
49637,INCIDENTE,CABROBÓ,PE,****,09/09/2013,14:30:00,09,09,2013
49624,INCIDENTE,JOÃO PESSOA,PB,SBJP,10/09/2013,08:40:00,10,09,2013
49638,INCIDENTE,PARINTINS,AM,SWPI,10/09/2013,22:30:00,10,09,2013
49651,ACIDENTE,MARICÁ,RJ,SDMC,11/09/2013,17:10:00,11,09,2013
49704,INCIDENTE,VALENÇA,BA,SNVB,11/09/2013,12:40:00,11,09,2013
50692,ACIDENTE,AMERICANA,SP,SDAI,12/09/2013,17:30:00,12,09,2013
49639,INCIDENTE,BANANEIRAS,PB,SJFU,13/09/2013,14:15:00,13,09,2013
49673,INCIDENTE GRAVE,MARINGÁ,PR,SBMG,13/09/2013,13:15:00,13,09,2013
49640,INCIDENTE,SÃO PAULO,SP,SBMT,14/09/2013,18:41:00,14,09,2013
49641,INCIDENTE,JARDIM,MS,SSJI,14/09/2013,13:53:00,14,09,2013
49615,ACIDENTE,ARAGARÇAS,GO,SJVO,15/09/2013,18:00:00,15,09,2013
50348,ACIDENTE,SAPEZAL,MT,****,15/09/2013,21:00:00,15,09,2013
49642,INCIDENTE,UBERABA,MG,SBUR,16/09/2013,01:54:00,16,09,2013
49814,INCIDENTE GRAVE,CONSELHEIRO LAFAIETE,MG,SNKF,16/09/2013,17:02:00,16,09,2013
49705,INCIDENTE,JOINVILLE,SC,SBJV,17/09/2013,20:37:00,17,09,2013
49706,INCIDENTE,BELÉM,PA,SBBE,17/09/2013,19:31:00,17,09,2013
49692,INCIDENTE,BLUMENAU,SC,SSBL,18/09/2013,14:01:00,18,09,2013
49751,ACIDENTE,CUIABÁ,MT,SJCY,18/09/2013,11:30:00,18,09,2013
49708,INCIDENTE,PORTO SEGURO,BA,SBPS,19/09/2013,12:17:00,19,09,2013
49616,ACIDENTE,CALDAS NOVAS,GO,****,20/09/2013,13:31:00,20,09,2013
49709,INCIDENTE,MARINGÁ,PR,SBMG,20/09/2013,13:25:00,20,09,2013
49671,ACIDENTE,PLANALTINA,GO,****,21/09/2013,13:30:00,21,09,2013
49710,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,22/09/2013,21:05:00,22,09,2013
49711,INCIDENTE,MARABÁ,PA,SBMA,23/09/2013,19:35:00,23,09,2013
49953,INCIDENTE,FLORIANÓPOLIS,SC,****,23/09/2013,10:50:00,23,09,2013
49712,INCIDENTE,SÃO PAULO,SP,SBMT,24/09/2013,14:50:00,24,09,2013
49753,INCIDENTE,BELO HORIZONTE,MG,SBBH,25/09/2013,16:25:00,25,09,2013
49691,INCIDENTE GRAVE,TERESINA,PI,SBTE,26/09/2013,14:15:00,26,09,2013
49954,INCIDENTE,UBERLÂNDIA,MG,SBUL,26/09/2013,21:27:00,26,09,2013
49754,INCIDENTE,PORTO ALEGRE,RS,SBPA,28/09/2013,20:42:00,28,09,2013
49795,ACIDENTE,SERRANO DO MARANHÃO,MA,****,29/09/2013,11:15:00,29,09,2013
49796,ACIDENTE,SANTO ANTÔNIO DO ARACANGUÁ,SP,****,29/09/2013,17:00:00,29,09,2013
49955,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,01/10/2013,15:53:00,01,10,2013
49956,INCIDENTE,CASCAVEL,PR,SBCA,01/10/2013,18:45:00,01,10,2013
51884,INCIDENTE,ILHÉUS,BA,****,01/10/2013,19:47:00,01,10,2013
49798,INCIDENTE GRAVE,CAMPO GRANDE,MS,SSKG,02/10/2013,20:00:00,02,10,2013
49833,INCIDENTE,MANAUS,AM,SBEG,02/10/2013,21:20:00,02,10,2013
49951,INCIDENTE,GUARULHOS,SP,SBGR,02/10/2013,09:30:00,02,10,2013
49831,INCIDENTE,BRASÍLIA,DF,****,03/10/2013,16:22:00,03,10,2013
49832,INCIDENTE,CARACARAÍ,RR,****,03/10/2013,13:28:00,03,10,2013
49876,ACIDENTE,SANTA RITA DO TRIVELATO,MT,****,03/10/2013,18:09:00,03,10,2013
49792,ACIDENTE,SÃO CAETANO DO SUL,SP,****,04/10/2013,15:30:00,04,10,2013
49819,INCIDENTE,BOA VISTA,RR,****,05/10/2013,18:30:00,05,10,2013
49911,ACIDENTE,ALEGRETE,RS,SSLT,05/10/2013,21:00:00,05,10,2013
49935,INCIDENTE GRAVE,MARICÁ,RJ,SDMC,05/10/2013,18:29:00,05,10,2013
49797,INCIDENTE GRAVE,SALVADOR,BA,SBSV,06/10/2013,13:45:00,06,10,2013
49957,INCIDENTE,JOINVILLE,SC,SBJV,06/10/2013,22:30:00,06,10,2013
49931,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,09/10/2013,16:30:00,09,10,2013
49958,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,09/10/2013,13:24:00,09,10,2013
49932,INCIDENTE GRAVE,PASSO FUNDO,RS,SSAQ,10/10/2013,18:07:00,10,10,2013
49959,INCIDENTE,BRAGANÇA PAULISTA,SP,SDJB,10/10/2013,16:40:00,10,10,2013
49961,INCIDENTE,VITÓRIA DA CONQUISTA,BA,SBQV,10/10/2013,17:17:00,10,10,2013
49878,ACIDENTE,QUATRO BARRAS,PR,****,11/10/2013,18:53:00,11,10,2013
49962,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,11/10/2013,23:15:00,11,10,2013
49963,INCIDENTE,TABATINGA,AM,SBTT,11/10/2013,14:30:00,11,10,2013
49964,INCIDENTE,LONDRINA,PR,****,11/10/2013,22:05:00,11,10,2013
50093,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,11/10/2013,22:50:00,11,10,2013
50153,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,11/10/2013,20:36:00,11,10,2013
49880,ACIDENTE,COTEGIPE,BA,****,12/10/2013,18:40:00,12,10,2013
49933,INCIDENTE GRAVE,VENDA NOVA DO IMIGRANTE,ES,****,12/10/2013,18:00:00,12,10,2013
49934,INCIDENTE GRAVE,VARGINHA,MG,SBVG,12/10/2013,12:25:00,12,10,2013
49965,INCIDENTE,FORTALEZA,CE,SBFZ,12/10/2013,10:25:00,12,10,2013
49966,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,13/10/2013,13:50:00,13,10,2013
49882,ACIDENTE,RIO CLARO,SP,SDRK,14/10/2013,15:30:00,14,10,2013
49892,ACIDENTE,PROMISSÃO,SP,****,14/10/2013,20:10:00,14,10,2013
50095,INCIDENTE GRAVE,ITAPIPOCA,CE,****,15/10/2013,14:30:00,15,10,2013
49967,INCIDENTE,BELO HORIZONTE,MG,SBBH,16/10/2013,12:09:00,16,10,2013
49968,INCIDENTE,CAMPINAS,SP,****,18/10/2013,16:15:00,18,10,2013
50173,INCIDENTE,LONDRINA,PR,SBLO,18/10/2013,18:15:00,18,10,2013
50174,INCIDENTE,BELO HORIZONTE,MG,SBBH,18/10/2013,17:45:00,18,10,2013
50091,ACIDENTE,CORUMBÁ,MS,****,19/10/2013,11:05:00,19,10,2013
50176,INCIDENTE,MARABÁ,PA,SBMA,19/10/2013,14:55:00,19,10,2013
50192,INCIDENTE,BRAGANÇA PAULISTA,SP,****,19/10/2013,12:00:00,19,10,2013
50211,INCIDENTE,RIO DE JANEIRO,RJ,****,19/10/2013,14:40:00,19,10,2013
50053,ACIDENTE,CAMPO GRANDE,MS,SSAY,20/10/2013,18:40:00,20,10,2013
50291,ACIDENTE,MARICÁ,RJ,****,21/10/2013,18:40:00,21,10,2013
50292,ACIDENTE,JOINVILLE,SC,SBJV,22/10/2013,19:40:00,22,10,2013
50314,ACIDENTE,MUCUGÊ,BA,****,22/10/2013,20:06:00,22,10,2013
50213,INCIDENTE,DOURADOS,MS,SSDO,23/10/2013,17:30:00,23,10,2013
50533,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,23/10/2013,19:15:00,23,10,2013
50214,INCIDENTE,LONDRINA,PR,****,24/10/2013,23:00:00,24,10,2013
50254,INCIDENTE,PORTO ALEGRE,RS,SBPA,24/10/2013,12:33:00,24,10,2013
50255,INCIDENTE,VITÓRIA,ES,SBVT,24/10/2013,11:46:00,24,10,2013
50534,INCIDENTE,SÃO PAULO,SP,SBMT,25/10/2013,15:00:00,25,10,2013
50097,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBGL,27/10/2013,18:20:00,27,10,2013
50317,ACIDENTE,TANGARÁ DA SERRA,MT,SDVI,27/10/2013,13:00:00,27,10,2013
50320,ACIDENTE,ILHÉUS,BA,SBIL,27/10/2013,19:46:00,27,10,2013
50321,ACIDENTE,ITAITUBA,PA,****,29/10/2013,12:25:00,29,10,2013
50322,INCIDENTE GRAVE,SÃO LUÍS,MA,SBSL,30/10/2013,16:54:00,30,10,2013
50257,INCIDENTE,TIETÊ,SP,SDET,31/10/2013,19:00:00,31,10,2013
50517,INCIDENTE,BELO HORIZONTE,MG,SBPR,02/11/2013,16:15:00,02,11,2013
50535,INCIDENTE,GUARULHOS,SP,SBGR,02/11/2013,16:00:00,02,11,2013
50099,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,04/11/2013,14:10:00,04,11,2013
50258,INCIDENTE,CAMPO GRANDE,MS,SBCG,04/11/2013,16:25:00,04,11,2013
50324,ACIDENTE,LAVRAS,MG,****,04/11/2013,13:30:00,04,11,2013
50349,ACIDENTE,TAPURAH,MT,****,04/11/2013,21:39:00,04,11,2013
50259,INCIDENTE,FERNANDO DE NORONHA,PE,SBFN,06/11/2013,18:42:00,06,11,2013
50331,ACIDENTE,SAPEZAL,MT,****,06/11/2013,10:40:00,06,11,2013
50542,INCIDENTE,POÇOS DE CALDAS,MG,****,06/11/2013,08:30:00,06,11,2013
50543,INCIDENTE,SALVADOR,BA,****,06/11/2013,12:37:00,06,11,2013
50260,INCIDENTE,RIO DE JANEIRO,RJ,****,07/11/2013,13:30:00,07,11,2013
50131,ACIDENTE,URUGUAIANA,RS,****,08/11/2013,21:10:00,08,11,2013
50271,INCIDENTE,ITAJUBÁ,MG,****,08/11/2013,20:15:00,08,11,2013
50332,ACIDENTE,CIANORTE,PR,SSCT,08/11/2013,18:00:00,08,11,2013
50132,ACIDENTE,PARATY,RJ,****,10/11/2013,17:00:00,10,11,2013
50511,INCIDENTE GRAVE,ALMEIRIM,PA,****,10/11/2013,12:30:00,10,11,2013
50333,ACIDENTE,JARINU,SP,****,11/11/2013,12:10:00,11,11,2013
50273,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,13/11/2013,14:00:00,13,11,2013
50325,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,14/11/2013,23:54:00,14,11,2013
50334,ACIDENTE,GUARAMIRIM,SC,****,14/11/2013,19:00:00,14,11,2013
50372,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,14/11/2013,21:19:00,14,11,2013
50544,INCIDENTE,BELO HORIZONTE,MG,SBBH,14/11/2013,17:46:00,14,11,2013
50275,INCIDENTE,RIBAS DO RIO PARDO,MS,SDHP,15/11/2013,16:40:00,15,11,2013
50545,INCIDENTE,SALVADOR,BA,SBSV,15/11/2013,18:51:00,15,11,2013
50352,ACIDENTE,BOM DESPACHO,MG,****,16/11/2013,21:30:00,16,11,2013
50276,INCIDENTE,BIRITIBA-MIRIM,SP,****,20/11/2013,15:30:00,20,11,2013
50335,ACIDENTE,UBERABA,MG,SBUR,20/11/2013,21:15:00,20,11,2013
50337,ACIDENTE,MANGARATIBA,RJ,****,20/11/2013,11:30:00,20,11,2013
50546,INCIDENTE,RECIFE,PE,SBRF,21/11/2013,14:25:00,21,11,2013
50547,INCIDENTE,GOIÂNIA,GO,****,21/11/2013,01:19:00,21,11,2013
50549,INCIDENTE,VITÓRIA,ES,****,22/11/2013,13:05:00,22,11,2013
50551,INCIDENTE,CURITIBA,PR,SBBI,22/11/2013,17:35:00,22,11,2013
50552,INCIDENTE,LONDRINA,PR,****,24/11/2013,19:30:00,24,11,2013
50554,INCIDENTE,CAMPINAS,SP,SBKP,24/11/2013,11:06:00,24,11,2013
50313,INCIDENTE GRAVE,CACOAL,RO,SSKW,25/11/2013,12:32:00,25,11,2013
50373,INCIDENTE,NOVO PROGRESSO,PA,****,27/11/2013,18:46:00,27,11,2013
50556,INCIDENTE,GOIÂNIA,GO,SBGO,28/11/2013,15:13:00,28,11,2013
50339,ACIDENTE,MOGI MIRIM,SP,****,29/11/2013,19:30:00,29,11,2013
50374,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,02/12/2013,00:27:00,02,12,2013
50375,INCIDENTE,RIO DE JANEIRO,RJ,****,02/12/2013,00:16:00,02,12,2013
50557,INCIDENTE,MANAUS,AM,SBEG,02/12/2013,11:17:00,02,12,2013
50558,INCIDENTE,RECIFE,PE,SBRF,02/12/2013,15:00:00,02,12,2013
50559,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,02/12/2013,00:17:00,02,12,2013
50341,ACIDENTE,PALMEIRA DAS MISSÕES,RS,SSPL,03/12/2013,17:30:00,03,12,2013
50513,INCIDENTE GRAVE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,03/12/2013,14:10:00,03,12,2013
50560,INCIDENTE,LONDRINA,PR,SBLO,03/12/2013,12:20:00,03,12,2013
50838,ACIDENTE,MIRACATU,SP,****,03/12/2013,13:15:00,03,12,2013
50342,ACIDENTE,NOVO PROGRESSO,PA,SJNP,04/12/2013,14:30:00,04,12,2013
50343,ACIDENTE,SOROCABA,SP,SBMT,05/12/2013,11:20:00,05,12,2013
50561,INCIDENTE,SÃO PAULO,SP,****,05/12/2013,20:00:00,05,12,2013
50562,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,05/12/2013,00:15:00,05,12,2013
50399,INCIDENTE,MANAUS,AM,SBEG,06/12/2013,21:52:00,06,12,2013
50515,INCIDENTE GRAVE,BARRA DO GARÇAS,MT,SBBW,06/12/2013,20:48:00,06,12,2013
50563,INCIDENTE,GOIÂNIA,GO,****,06/12/2013,13:20:00,06,12,2013
50344,ACIDENTE,SANTA CRUZ DO RIO PARDO,SP,****,07/12/2013,10:00:00,07,12,2013
50353,ACIDENTE,ATIBAIA,SP,SDVH,07/12/2013,20:30:00,07,12,2013
50564,INCIDENTE,GUARULHOS,SP,SBGR,07/12/2013,07:00:00,07,12,2013
50531,INCIDENTE,GURUPI,TO,****,08/12/2013,20:00:00,08,12,2013
50239,ACIDENTE,JUÍNA,MT,SWJN,10/12/2013,13:12:00,10,12,2013
50346,ACIDENTE,BRASÍLIA,DF,SIQE,10/12/2013,12:05:00,10,12,2013
50354,ACIDENTE,ITAPEVA,SP,SDYW,10/12/2013,20:00:00,10,12,2013
50376,INCIDENTE,RIO DE JANEIRO,RJ,****,10/12/2013,11:05:00,10,12,2013
50377,INCIDENTE,ALTAMIRA,PA,SBHT,10/12/2013,21:40:00,10,12,2013
50565,INCIDENTE,CAMPINAS,SP,****,11/12/2013,01:30:00,11,12,2013
50245,ACIDENTE,PRIMAVERA DO LESTE,MT,****,13/12/2013,12:00:00,13,12,2013
50412,ACIDENTE,TERRA RICA,PR,****,13/12/2013,03:00:00,13,12,2013
50516,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,14/12/2013,22:49:00,14,12,2013
50233,ACIDENTE,CASCAVEL,PR,SBCA,15/12/2013,14:25:00,15,12,2013
50248,ACIDENTE,TUPI PAULISTA,SP,SDTI,15/12/2013,20:30:00,15,12,2013
50238,ACIDENTE,TERESINA,PI,SBTE,16/12/2013,21:48:00,16,12,2013
50378,INCIDENTE,BRASÍLIA,DF,SBBR,16/12/2013,16:00:00,16,12,2013
50379,INCIDENTE,BELO HORIZONTE,MG,SBBH,16/12/2013,02:01:00,16,12,2013
50431,INCIDENTE,MATRIZ DE CAMARAGIBE,AL,****,16/12/2013,18:14:00,16,12,2013
50453,ACIDENTE,FOZ DO IGUAÇU,PR,****,16/12/2013,19:42:00,16,12,2013
50240,ACIDENTE,ITAQUI,RS,****,18/12/2013,11:45:00,18,12,2013
50246,ACIDENTE,TAPURAH,MT,****,18/12/2013,12:40:00,18,12,2013
50251,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,18/12/2013,09:55:00,18,12,2013
50315,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,18/12/2013,20:30:00,18,12,2013
50319,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,18/12/2013,20:14:00,18,12,2013
50380,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,18/12/2013,17:14:00,18,12,2013
50381,INCIDENTE,PRESIDENTE PRUDENTE,SP,SBDN,18/12/2013,11:40:00,18,12,2013
